id,SMILES1,SMILES2,result
9626,CC(C)(C)Nc1cc(NC(C)(C)C)c2nc3c([N+](=O)[O-])c(NC(C)(C)C)cc(NC(C)(C)C)c3nc2c1[N+](=O)[O-],O=C1C(Cl)=C(Cl)C(=O)C(Cl)=C1Cl,1
9627,Nc1cc(C(=O)O)cc(C(=O)O)c1,c1cc(SSc2ccncc2)ccn1,1
9628,c1cc(SSc2ccncc2)ccn1,O=c1[nH]c(=O)[nH]c(=O)[nH]1,1
9629,c1cc(Sc2ccncc2)ccn1,Nc1cc(C(=O)O)cc(C(=O)O)c1,1
9630,Cl[As](Cl)Cl,c1cc2ccc1CCc1ccc(cc1)CCc1ccc(cc1)CC2,1
9631,CCOc1cc2c(OCC)cc1Cc1cc(OCC)c(cc1OCC)Cc1cc(OCC)c(cc1OCC)Cc1cc(OCC)c(cc1OCC)Cc1cc(OCC)c(cc1OCC)C2,CCCCCBr,1
9632,CCCCBr,CCOc1cc2c(OCC)cc1Cc1cc(OCC)c(cc1OCC)Cc1cc(OCC)c(cc1OCC)Cc1cc(OCC)c(cc1OCC)Cc1cc(OCC)c(cc1OCC)C2,1
9633,CCOc1cc2c(OCC)cc1Cc1cc(OCC)c(cc1OCC)Cc1cc(OCC)c(cc1OCC)Cc1cc(OCC)c(cc1OCC)Cc1cc(OCC)c(cc1OCC)C2,O=[N+]([O-])c1ccc([N+](=O)[O-])cc1,1
9634,CCOc1cc2c(OCC)cc1Cc1cc(OCC)c(cc1OCC)Cc1cc(OCC)c(cc1OCC)Cc1cc(OCC)c(cc1OCC)Cc1cc(OCC)c(cc1OCC)C2,N#Cc1ccc([N+](=O)[O-])cc1,1
9635,CC1(C)COB(c2ccc(-c3c4nc(c(-c5ccc(B6OCC(C)(C)CO6)cc5)c5ccc([nH]5)c(-c5ccc(B6OCC(C)(C)CO6)cc5)c5nc(c(-c6ccc(B7OCC(C)(C)CO7)cc6)c6ccc3[nH]6)C=C5)C=C4)cc2)OC1,O=[N+]([O-])c1ccccc1,1
9636,CC(C)n1cc2sc3ccc(Cl)cc3c2c1,O=[N+]([O-])c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,1
9637,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1OC,NC(N)=O,1
9638,CC(C)Nc1c([N+](=O)[O-])c(NC(C)C)c([N+](=O)[O-])c(NC(C)C)c1[N+](=O)[O-],CC(C)N,1
9639,O=C(O)CC(=O)O,CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,1
9640,CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,O=C(O)C=CC(=O)O,1
9641,CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,O=C(O)C(=O)O,1
9642,O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,CC(C)n1c2ccccc2c2ccccc21,1
9643,O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,CC(C)Cn1c2ccccc2c2ccccc21,1
9644,O=C(O)c1ccc([N+](=O)[O-])cc1,c1ccc2ncccc2c1,1
9645,OC(c1ccccc1)(c1ccccc1)C(O)(c1ccccc1)c1ccccc1,Cc1cccc(C)n1,1
9646,CCCCOC(=O)C1(C(=O)OCCCC)C23c4c5c6c7c8c4-c4c2c2c9c%10c4C4%11c%12c-%10c%10c%13c%14c%12-c%12c(c-7c7c%15c%12C%14%12C(C(=O)OCCCC)(C(=O)OCCCC)C%12%14c%12c%16c%17c%18c(c%12-%15)C7%12C(C(=O)OCCCC)(C(=O)OCCCC)C6%12c6c-5c5c7c(c6-%18)C%176C(C(=O)OCCCC)(C(=O)OCCCC)C6%12c6c-7c(c-2c2c6-c6c%12c-%16c%14c-%13c6C%106C(C(=O)OCCCC)(C(=O)OCCCC)C926)C513)C84C%11(C(=O)OCCCC)C(=O)OCCCC,CCCCOC(=O)C1(C(=O)OCCCC)C23c4c5c6c7c8c4-c4c2c2c9c%10c4C4%11c%12c-%10c%10c%13c%14c%12-c%12c(c-7c7c%15c%12C%14%12C(C(=O)OCCCC)(C(=O)OCCCC)C%12%14c%12c%16c%17c%18c(c%12-%15)C7%12C(C(=O)OCCCC)(C(=O)OCCCC)C6%12c6c-5c5c7c(c6-%18)C%176C(C(=O)OCCCC)(C(=O)OCCCC)C6%12c6c-7c(c-2c2c6-c6c%12c-%16c%14c-%13c6C%106C(C(=O)OCCCC)(C(=O)OCCCC)C926)C513)C84C%11(C(=O)OCCCC)C(=O)OCCCC,1
9647,CC(C)c1cccc(C(C)C)c1P(c1c(C(C)C)cccc1C(C)C)[As](Cl)P(c1c(C(C)C)cccc1C(C)C)c1c(C(C)C)cccc1C(C)C,CC(C)c1cccc(C(C)C)c1P(c1c(C(C)C)cccc1C(C)C)P(c1c(C(C)C)cccc1C(C)C)c1c(C(C)C)cccc1C(C)C,1
9648,O=[N+]([O-])N1C2C3N([N+](=O)[O-])C1C1N([N+](=O)[O-])C(C(N1[N+](=O)[O-])N3[N+](=O)[O-])N2[N+](=O)[O-],O=Cc1ccccc1,1
9649,c1ccc2c(c1)[nH]c1c3[nH]c4ccccc4c3c3c4ccccc4[nH]c3c21,O=C(O)CCl,1
9650,NS(=O)(=O)O,C1COCCOCCOCCOCCO1,1
9651,NS(=O)(=O)O,c1ccc2c(c1)OCCOCCOCCOCCO2,1
9652,O=C(CCC(=O)N(Cc1ccco1)CC1CCCCC1)N(Cc1ccco1)CC1CCCCC1,O=C1NCc2ccc(cc2)CNC(=O)c2cccc(c2)C(=O)NCc2ccc(cc2)CNC(=O)c2cccc1c2,1
9653,NC(=O)c1nc(F)cnc1O,NC(=O)c1ccncc1,1
9654,OB(O)c1ccc(Cl)cc1,Nc1nc2c(ncn2COCCO)c(=O)[nH]1,1
9655,OB(O)c1ccc(Cl)cc1,NC(=O)NN=Cc1ccc([N+](=O)[O-])o1,1
9656,c1cc2nc(c1)-c1cccc(n1)-c1ccc(cc1)OCCCCCCOc1ccc(cc1)CCC2,COc1ccc(C(CO)N2Cc3ccc(cc3)CCCCCCCCCc3ccc(cc3)COc3cccc(c3)-n3cc(nn3)C2)cc1,1
9657,O=C(NC(Cc1ccccc1)C(=O)O)c1ccc(Cl)cc1,CC(C)CC(NC(=O)c1ccc(Cl)cc1)C(=O)O,1
9658,CC(C)CC(NC(=O)c1ccc(C(F)(F)F)cc1)C(=O)O,O=C(NC(Cc1ccccc1)C(=O)O)c1ccccc1,1
9659,Cc1ccc(C(=O)NC(Cc2ccccc2)C(=O)O)cc1,O=C(NC(Cc1ccccc1)C(=O)O)c1ccc(Cl)cc1,1
9660,Cc1ccc(C(=O)NC(CC(C)C)C(=O)O)cc1,Cc1ccc(C(=O)NC(Cc2ccccc2)C(=O)O)cc1,1
9661,O=C(NC(Cc1ccccc1)C(=O)O)c1ccc(Cl)cc1,Cc1ccc(C(=O)NC(CC(C)C)C(=O)O)cc1,1
9662,O=C(NC(Cc1ccccc1)C(=O)O)c1ccccc1,O=C(NC(Cc1ccccc1)C(=O)O)c1ccc(C(F)(F)F)cc1,1
9663,O=C(NC(Cc1ccccc1)C(=O)O)c1ccccc1,CC(C)CC(NC(=O)c1ccccc1)C(=O)O,1
9664,CC(C)CC(NC(=O)c1ccc(C(F)(F)F)cc1)C(=O)O,O=C(NC(Cc1ccccc1)C(=O)O)c1ccc(C(F)(F)F)cc1,1
9665,Cc1ccc(C(=O)NC(Cc2ccccc2)C(=O)O)cc1,CC(C)CC(NC(=O)c1ccc(Cl)cc1)C(=O)O,1
9666,Cc1ccc(C(=O)NC(CC(C)C)C(=O)O)cc1,CC(C)CC(NC(=O)c1ccc(Cl)cc1)C(=O)O,1
9667,O=[N+]([O-])N1C2C3N([N+](=O)[O-])C1C1N([N+](=O)[O-])C(C(N1[N+](=O)[O-])N3[N+](=O)[O-])N2[N+](=O)[O-],Cn1cc([N+](=O)[O-])c([N+](=O)[O-])n1,1
9668,O[Cl+3](O)(O)O,c1ccc(Cn2cncn2)cc1,1
9669,Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1,O=C(O)c1ccc(F)cc1,1
9670,Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1,O=C(O)c1ccc([N+](=O)[O-])cc1,1
9671,COc1ccc(-c2nnn3c(-c4ccccc4)cc4ccccc4c23)cc1,COc1ccc(-c2cc3ccccc3c3c(-c4ccccc4)nnn23)cc1,1
9672,Fc1c(F)c(I)c(F)c(F)c1I,Cn1c(=O)c2[nH]cnc2n(C)c1=O,1
9673,Fc1c(F)c(I)c(F)c(F)c1I,Cn1cnc2c1c(=O)[nH]c(=O)n2C,1
9674,Fc1c(F)c(I)c(F)c(F)c1I,Cn1c(=O)c2c(ncn2C)n(C)c1=O,1
9675,COc1ccc(C2(c3cccs3)C34c5c6c7c8c9c%10c(c%11c%12c3c3c5c5c%13c6c6c7c7c9c9c%14c%10c%10c%11c%11c%12c%12c3c3c5c5c%13c%13c6c6c7c9c7c9c%14c%10c%10c%11c%11c%12c3c3c5c5c%13c6c7c6c9c%10c%11c3c56)C824)cc1,COc1ccc(C2(c3cccs3)C34c5c6c7c8c9c%10c(c%11c%12c3c3c5c5c%13c6c6c7c7c9c9c%14c%10c%10c%11c%11c%12c%12c3c3c5c5c%13c%13c6c6c7c9c7c9c%14c%10c%10c%11c%11c%12c3c3c5c5c%13c6c7c6c9c%10c%11c3c56)C824)cc1,1
9676,O=C(C=C(O)C(F)(F)F)c1cc(C(O)=CC(=O)C(F)(F)F)cc(C(O)=CC(=O)C(F)(F)F)c1,O=C(C=C(O)C(F)(F)F)c1cc(C(=O)C=C(O)C(F)(F)F)cc(C(O)=CC(=O)C(F)(F)F)c1,1
9677,CSC1=C(C)SC(=C2SC(C)=C(SC)S2)S1,N#CC(C#N)=c1ccc(=C(C#N)C#N)cc1,1
9678,Cc1ccccc1O,C1CNCCN1,1
9679,O=C(O)CSCc1ccccc1,Nc1ncccn1,1
9680,O=C(O)CSCc1ccccc1,Nc1cncnc1,1
9681,O=C(O)CSCc1ccccc1,Cc1cc(C)nc(N)n1,1
9682,O=C(O)c1ccc(O)cc1,O=C(O)CCCC(=O)O,1
9683,OC(c1ccccc1)(c1ccccc1)c1ccccc1,Nc1cc(N2CCOCC2)cc(N)c1[N+](=O)[O-],1
9684,FC(F)(F)c1cc(C(F)(F)F)c2c(c1)c1cc(C(F)(F)F)c(C(F)(F)F)cc1c1cc(C(F)(F)F)c(C(F)(F)F)cc12,c1cc2ccc3cccc4ccc(c1)c2c34,1
9685,FC(F)(F)c1cc(C(F)(F)F)c2cc3c(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)cc3c(C(F)(F)F)c2c1,c1ccc2cc3ccccc3cc2c1,1
9686,Cc1ccccc1O,Nc1ccccc1,1
9687,Cc1ccccc1O,Nc1cccc(F)c1,1
9688,Nc1ccccc1F,Cc1ccccc1O,1
9689,COc1ccc(C2(O)c3ccccc3Oc3ccccc32)cc1,CNC(C)=O,1
9690,Cc1ncc([N+](=O)[O-])n1CCO,Oc1cccc(O)c1O,1
9691,CN(C)C(=C(N(C)C)N(C)C)N(C)C,c12c3c4c5c1c1c6c7c2c2c8c3c3c9c4c4c%10c5c5c1c1c6c6c%11c7c2c2c7c8c3c3c8c9c4c4c9c%10c5c5c1c1c6c6c%11c2c2c7c3c3c8c4c4c9c5c1c1c6c2c3c41,1
9692,C1#CCOc2ccc(cc2)C2c3ccc(cc3)OCC#CC#CCOc3ccc(cc3)C(c3ccc(cc3)OCC#C1)c1ccc(cc1)OCC#CC#CCOc1ccc2cc1,N#CCc1ccccc1,1
9693,NC(=O)c1ccncc1,COc1cc(C=CC(=O)O)ccc1O,1
9694,Clc1ccc(Cl)c(Cl)c1,c12c3c4c5c1c1c6c7c2c2c8c3c3c9c4c4c%10c5c5c1c1c6c6c%11c7c2c2c7c8c3c3c8c9c4c4c9c%10c5c5c1c1c6c6c%11c2c2c7c3c3c8c4c4c9c5c1c1c6c2c3c41,1
9695,Fc1c(F)c(F)c(C2=c3ccc(o3)=C(c3ccccc3)c3ccc(o3)C(c3c(F)c(F)c(F)c(F)c3F)=c3ccc(o3)=C(c3ccccc3)c3ccc2o3)c(F)c1F,c12c3c4c5c1c1c6c7c2c2c8c3c3c9c4c4c%10c5c5c1c1c6c6c%11c7c2c2c7c8c3c3c8c9c4c4c9c%10c5c5c1c1c6c6c%11c2c2c7c3c3c8c4c4c9c5c1c1c6c2c3c41,1
9696,C1CSC2=C(S1)SC(=C1SC3=C(SCCS3)S1)S2,c12c3c4c5c1c1c6c7c2c2c8c3c3c9c4c4c%10c5c5c1c1c6c6c%11c7c2c2c7c8c3c3c8c9c4c4c9c%10c5c5c1c1c6c6c%11c2c2c7c3c3c8c4c4c9c5c1c1c6c2c3c41,1
9697,CC12CCC(O)CC1CCC1C2CCC2(C)C(C3=CC(=O)OC3)CC3OC312,CC12CCC(O)CC1CCC1C2CCC2(C)C(C3=CC(=O)OC3)CCC12O,1
9698,O=[N+]([O-])c1ccc(Nc2cc(Nc3ccc([N+](=O)[O-])cc3)c([N+](=O)[O-])cc2[N+](=O)[O-])cc1,O=[N+]([O-])c1ccccc1,1
9699,COc1cc(C23CC4CC(C2)CC(c2cc(OC)c(Oc5cc(Cl)ncn5)c(OC)c2)(C4)C3)cc(OC)c1Oc1cc(Cl)ncn1,C1=CC=CC=CC=C1,1
9700,COc1cc(C23CC4CC(C2)CC(c2cc(OC)c(Oc5cc(Cl)ncn5)c(OC)c2)(C4)C3)cc(OC)c1Oc1cc(Cl)ncn1,CC1CCCC(=O)C1,1
9701,CC(=O)C(=Nc1ccc(N(C)C)cc1)C(=O)Nc1ccccc1,CN(C)c1ccc(N=O)cc1,1
9702,CC(C)(C)c1cc2c(O)c(c1)Cc1cc(C(C)(C)C)cc(c1O)Cc1cc(C(C)(C)C)cc(c1O)Cc1cc(C(C)(C)C)cc(c1O)Cc1cc(C(C)(C)C)cc(c1O)Cc1cc(C(C)(C)C)cc(c1O)Cc1cc(C(C)(C)C)cc(c1O)Cc1cc(C(C)(C)C)cc(c1O)C2,CN1CCOCC1,1
9703,N#CC1=C(C#N)C(=O)C(I)=C(I)C1=O,Cc1cccc2c1sc1c(C)cccc12,1
9704,c1ccc2c(c1)sc1ccccc12,N#CC1=C(C#N)C(=O)C=CC1=O,1
9705,N#CC1=C(C#N)C(=O)C(I)=C(I)C1=O,c1ccc2c(c1)sc1ccccc12,1
9706,N#CC1=C(C#N)C(=O)C(Br)=C(Br)C1=O,c1ccc2c(c1)sc1ccccc12,1
9707,N#CC1=C(C#N)C(=O)C(Cl)=C(Cl)C1=O,c1ccc2c(c1)sc1ccccc12,1
9708,N#CC1=C(C#N)C(=O)C=CC1=O,c1ccc2c(c1)ccc1ccccc12,1
9709,N#CC1=C(C#N)C(=O)C(Br)=C(Br)C1=O,c1ccc2c(c1)ccc1ccccc12,1
9710,N#CC1=C(C#N)C(=O)C(Br)=C(Br)C1=O,c1ccc2c(c1)[se]c1ccccc12,1
9711,Cc1cccc2c1sc1c(C)cccc12,N#CC1=C(C#N)C(=O)C=CC1=O,1
9712,Cc1cccc2c1[se]c1c(C)cccc12,N#CC1=C(C#N)C(=O)C=CC1=O,1
9713,N#CC1=C(C#N)C(=O)C(I)=C(I)C1=O,c1ccc2c(c1)ccc1ccccc12,1
9714,N#CC1=C(C#N)C(=O)C(I)=C(I)C1=O,Cc1cccc2c1[se]c1c(C)cccc12,1
9715,O=[N+]([O-])c1nc(-c2nc([N+](=O)[O-])c([N+](=O)[O-])[nH]2)[nH]c1[N+](=O)[O-],c1ccc2nc3ccccc3nc2c1,1
9716,C=C1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12,Oc1ccc2ccc3cccc4ccc1c2c34,1
9717,N#CC(C#N)=c1c2ccsc2c(=C(C#N)C#N)c2ccsc12,C1=CSC(=C2SC=CS2)S1,1
9718,OC(c1ccccc1)(c1ccccc1)c1ccc(-c2ccc(C(O)(c3ccccc3)c3ccccc3)cc2)cc1,CC(=O)c1ccccc1,1
9719,Cc1ccncc1,O=C1CCC(=O)N1I,1
9720,Brc1ccc(C(=C(c2ccc(Br)cc2)c2ccc(Br)cc2)c2ccc(Br)cc2)cc1,CI,1
9721,Ic1ccc(C(=C(c2ccc(I)cc2)c2ccc(I)cc2)c2ccc(I)cc2)cc1,CI,1
9722,COP(=O)(OC)c1nc2ccccc2[nH]c1=O,CC(N)=O,1
9723,O=c1c(-c2ccccc2)coc2cc(O)ccc12,CC(C)(C)O,1
9724,O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,N#Cc1ccncc1,1
9725,FS(F)(F)(F)(F)c1cc(-c2cc(S(F)(F)(F)(F)F)cc(S(F)(F)(F)(F)F)c2)cc(S(F)(F)(F)(F)F)c1,CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C,1
9726,C[Te]c1c(F)c(F)c(F)c(F)c1F,CCN(C)C,1
9727,C1CCNCC1,Ic1ccc(C(=C(c2ccc(I)cc2)c2ccc(I)cc2)c2ccc(I)cc2)cc1,1
9728,CC(=O)Nc1ccc(Br)cn1,O=C(O)CCC(=O)O,1
9729,ON=C1CCCCC1=NO,c1cc(-c2ccncc2)ccn1,1
9730,O=P1(c2ccccc2)c2ccsc2-c2ccc3c4c(ccc1c24)-c1sccc1P3(=O)c1ccccc1,Fc1c(F)c(I)c(F)c(F)c1I,1
9731,c1ccc2cccc-2cc1,Fc1c(F)c(I)c(F)c(F)c1I,1
9732,c1ccc2cccc-2cc1,Fc1c(F)c(N=Nc2c(F)c(F)c(I)c(F)c2F)c(F)c(F)c1I,1
9733,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,Nc1ccccc1,1
9734,O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,Nc1ccccc1N,1
9735,NC(N)=O,Oc1ccccc1O,1
9736,CC(C)(C)c1cc2c(O)c(c1)Cc1cc(C(C)(C)C)cc(c1O)Cc1cc(C(C)(C)C)cc(c1O)Cc1cc(C(C)(C)C)cc(c1O)Cc1cc(C(C)(C)C)cc(c1O)C2,CCCCCCCCC,1
9737,CC(C)(C)c1cc2c(O)c(c1)Cc1cc(C(C)(C)C)cc(c1O)Cc1cc(C(C)(C)C)cc(c1O)Cc1cc(C(C)(C)C)cc(c1O)Cc1cc(C(C)(C)C)cc(c1O)C2,CCCCCCCCCC,1
9738,CC(C)(C)c1cc2c(O)c(c1)Cc1cc(C(C)(C)C)cc(c1O)Cc1cc(C(C)(C)C)cc(c1O)Cc1cc(C(C)(C)C)cc(c1O)Cc1cc(C(C)(C)C)cc(c1O)C2,CCCCCCCCCCC,1
9739,CC(C)c1cccc(C(C)C)c1N1[C]N(c2c(C(C)C)cccc2C(C)C)C=C1,c1ccc(Nc2ccc(Nc3ccccc3)cc2)cc1,1
9740,CC(C)(C)c1cc2c(O)c(c1)Cc1cc(C(C)(C)C)cc(c1O)Cc1cc(C(C)(C)C)cc(c1O)Cc1cc(C(C)(C)C)cc(c1O)Cc1cc(C(C)(C)C)cc(c1O)C2,CCc1ccccc1,1
9741,CC(C)(C)c1cc2c(O)c(c1)Cc1cc(C(C)(C)C)cc(c1O)Cc1cc(C(C)(C)C)cc(c1O)Cc1cc(C(C)(C)C)cc(c1O)Cc1cc(C(C)(C)C)cc(c1O)C2,CCCCCCc1ccccc1,1
9742,CC(C)(C)c1cc2c(O)c(c1)Cc1cc(C(C)(C)C)cc(c1O)Cc1cc(C(C)(C)C)cc(c1O)Cc1cc(C(C)(C)C)cc(c1O)Cc1cc(C(C)(C)C)cc(c1O)C2,CCCCCCCCc1ccccc1,1
9743,Fc1c(F)c(I)c(F)c(F)c1I,c1cc(-c2nc3sc(-c4ccncc4)nc3s2)ccn1,1
9744,c1cc(-c2nc3sc(-c4ccncc4)nc3s2)ccn1,Oc1c(F)c(F)c(O)c(F)c1F,1
9745,c1cc(-c2nc3sc(-c4ccncc4)nc3s2)ccn1,Oc1c(F)c(F)c(F)c(F)c1F,1
9746,O=C(O)Cc1ccc(O)cc1,NC(=O)c1ccncc1,1
9747,O=C(O)Cc1ccc(O)c(O)c1,NC(=O)c1ccncc1,1
9748,CCc1c(CNc2nc(C)cc(C)n2)c(CC)c(CNc2nc(C)cc(C)n2)c(CC)c1CNc1nc(C)cc(C)n1,COC1OC(CO)C(O)C(O)C1O,1
9749,CCc1c(CNC(=O)c2ccc3ccc4cccnc4c3n2)c(CC)c(CNc2nc(C)cc(C)n2)c(CC)c1CNc1nc(C)cc(C)n1,COC1OC(CO)C(O)C(O)C1O,1
9750,FC(F)(I)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,CN(C)c1ccc(N(C)C)cc1,1
9751,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,c1cc(-c2ccncc2)ccn1,1
9752,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,C(=Cc1ccncc1)c1ccncc1,1
9753,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,c1cc(CCc2ccncc2)ccn1,1
9754,CCc1cccc(CC)c1N([Si](C)(C)C)[Si](O)(O)O,C1CNCCN1,1
9755,CCc1cccc(CC)c1N([Si](C)(C)C)[Si](O)(O)O,c1cc(-c2ccncc2)ccn1,1
9756,O=C(O)c1cc(O)c(O)c(O)c1,N#Cc1ccncc1,1
9757,COc1ccccc1C(=O)O,c1cc(-c2ccncc2)ccn1,1
9758,COC1CCC=CCCC1[Te](I)(I)C(I)=C(I)I,IC(I)=C(I)I,1
9759,O=C(O)C=CC(=O)O,c1ccc2ncccc2c1,1
9760,CCC(C)=NNC(=O)c1ccncc1,O=C(O)CCC(=O)O,1
9761,O=C(O)c1ccc(C(F)(F)F)cc1,O=C1CCCCN1,1
9762,C1COCCOCCOCCOCCOCCO1,COS(=O)(=O)CC12CCC(CC1=O)C2(C)C,1
9763,O=C(O)COc1ccc(Cl)cc1,Nc1nc2c(Cl)cccc2s1,1
9764,O=C1c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2-c2c1cc([N+](=O)[O-])cc2[N+](=O)[O-],CCc1cccc2ccccc12,1
9765,O=C1c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2-c2c1cc([N+](=O)[O-])cc2[N+](=O)[O-],Cc1ccc2ccc3ccc(C)cc3c2c1,1
9766,CP(C)(C)=Nc1ccccc1,Nc1ccccc1,1
9767,CC1CCC(O)C23OC(C)(C)C(C(O)=CC2=O)C13C,CC1CCC(O)C23OC(C)(C)C(C(=O)C=C2O)C13C,1
9768,C1N2CN3CN1CN(C2)C3,O=C(O)CCCCCCCCCCCC(=O)O,1
9769,O=c1oc(=O)c2cc3c(=O)oc(=O)c3cc12,COc1cc(OC)cc(OC)c1,1
9770,Cc1ccc(C(N)=O)cn1,O=C(O)c1ccco1,1
9771,Cc1ccc(C(N)=O)cn1,O=C(O)c1ccccc1-c1ccccc1C(=O)O,1
9772,Cc1ccc(C(N)=O)cn1,O=C(O)CCCCC(=O)O,1
9773,O=C(O)c1cccc(B(O)O)c1,Cn1c(=O)c2[nH]cnc2n(C)c1=O,1
9774,c1cc2ncc3oc4cccc5ncc6oc(c1)c2c3-c6c54,Fc1c(F)c(I)c(F)c(F)c1I,1
9775,c1cc2oc3ccc4nccc5oc6ccc(n1)c2c6-c3c45,Fc1c(F)c(I)c(F)c(F)c1I,1
9776,COC(=O)c1cc2c(cc1C(=O)OC)C(=O)c1cc(C(=O)OC)c(C(=O)OC)cc1C2=O,COC(=O)c1cc2cc3cc(C(=O)OC)c(C(=O)OC)cc3cc2cc1C(=O)OC,1
9777,Brc1cccnc1,Brc1ccc(C(=C(c2ccc(Br)cc2)c2ccc(Br)cc2)c2ccc(Br)cc2)cc1,1
9778,Brc1ccc(C(=C(c2ccc(Br)cc2)c2ccc(Br)cc2)c2ccc(Br)cc2)cc1,Clc1cccnc1,1
9779,Brc1ccc(C(=C(c2ccc(Br)cc2)c2ccc(Br)cc2)c2ccc(Br)cc2)cc1,Cc1cccnc1,1
9780,Ic1ccc(C(=C(c2ccc(I)cc2)c2ccc(I)cc2)c2ccc(I)cc2)cc1,Brc1cccnc1,1
9781,Ic1ccc(C(=C(c2ccc(I)cc2)c2ccc(I)cc2)c2ccc(I)cc2)cc1,Clc1cccnc1,1
9782,Ic1ccc(C(=C(c2ccc(I)cc2)c2ccc(I)cc2)c2ccc(I)cc2)cc1,Cc1cccnc1,1
9783,CN(C)c1ccc(N=Nc2c(F)c(F)c(I)c(F)c2F)cc1,CCCCCc1ccc(-c2ccc(C#N)cc2)cc1,1
9784,N#CC(C#N)=C1c2cc([N+](=O)[O-])ccc2-c2ccc([N+](=O)[O-])cc21,c1ccc2c(c1)Cc1ccccc1N2,1
9785,CN1c2ccccc2N(C)c2ccccc21,N#CC(C#N)=C1c2cc([N+](=O)[O-])ccc2-c2ccc([N+](=O)[O-])cc21,1
9786,N#CC(C#N)=C1c2cc([N+](=O)[O-])ccc2-c2ccc([N+](=O)[O-])cc21,Cn1c2ccccc2c2ccccc21,1
9787,CC1CCC(C(C)C)C(O)C1,Oc1ccccc1,1
9788,O=c1nc(NCCSCc2cccnc2)[nH]cc1Cc1cccnc1,O=c1[nH]c(NCCSCc2cccnc2)ncc1Cc1cccnc1,1
9789,CCCCCCC1c2cc3c4c(C#CBr)c2OCOc2c1cc1c(c2C#CBr)OCOc2c(cc5c(c2C#CBr)OCOc2c(cc(c(c2C#CBr)OCO4)C3CCCCCC)C5CCCCCC)C1CCCCCC,c1ccc(-c2ccccn2)nc1,1
9790,CCCCCCC1c2cc3c4c(C#CBr)c2OCOc2c1cc1c(c2C#CBr)OCOc2c(cc5c(c2C#CBr)OCOc2c(cc(c(c2C#CBr)OCO4)C3CCCCCC)C5CCCCCC)C1CCCCCC,c1cc(-c2ccncc2)ccn1,1
9791,CCCCCCCCCCCC1c2cc3c4c(C#CBr)c2OCOc2c1cc1c(c2C#CBr)OCOc2c(cc5c(c2C#CBr)OCOc2c(cc(c(c2C#CBr)OCO4)C3CCCCCCCCCCC)C5CCCCCCCCCCC)C1CCCCCCCCCCC,c1cc(-c2ccncc2)ccn1,1
9792,CCCC(=O)O,C(=Cc1ccncc1)c1ccncc1,1
9793,CCCC(=O)O,c1cc(N=Nc2ccncc2)ccn1,1
9794,CCCCCCCCCCCCCCCCCCCC(=O)O,C(=Cc1ccncc1)c1ccncc1,1
9795,CCCCCCCCCCCCCCCCCCCC(=O)O,c1cc(N=Nc2ccncc2)ccn1,1
9796,CCCCC(=O)O,C(=Cc1ccncc1)c1ccncc1,1
9797,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C1C2c3ccccc3C(c3ccccc32)C1C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,COc1cccc(C)c1,1
9798,O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,Cc1c(C)c(C)c(C)c(C)c1C,1
9799,CNC(=O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)cc1F,O=C1NS(=O)(=O)c2ccccc21,1
9800,O=C1c2ccc(-c3ccccc3)cc2C(=O)c2ccc(-c3ccccc3)cc21,c1ccc2c(c1)[nH]c1c2ccc2c3ccccc3[nH]c21,1
9801,O=C1c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2-c2c1cc([N+](=O)[O-])cc2[N+](=O)[O-],CCc1ccc2ccccc2c1,1
